speed,heading_error,checkpoint_distance,ray_0_front,ray_1_+45,ray_2_+90,ray_3_+135,ray_4_back,ray_5_-135,ray_6_-90,ray_7_-45,ground_friction,throttle,steering
22.5407,-0.1818,27.4606,50.0000,50.0000,50.0000,50.0000,8.4169,4.9083,50.0000,50.0000,1.0000,1.0000,0.0000
22.9042,-0.1887,26.3355,50.0000,50.0000,50.0000,50.0000,6.9074,4.6595,50.0000,50.0000,1.0000,1.0000,0.0000
23.2147,-0.1964,25.1947,50.0000,50.0000,50.0000,50.0000,5.7516,4.2770,50.0000,50.0000,1.2000,1.0000,0.0000
23.0787,-0.1860,24.0544,50.0000,50.0000,50.0000,50.0000,5.5577,4.2826,50.0000,50.0000,1.2000,1.0000,0.0000
23.3642,-0.1955,22.9100,50.0000,50.0000,50.0000,50.0000,5.1325,4.1775,50.0000,50.0000,1.2000,1.0000,0.0000
23.6368,-0.2061,21.7540,50.0000,50.0000,50.0000,50.0000,4.6303,3.9521,50.0000,50.0000,1.2000,1.0000,0.0000
23.6595,-0.2181,20.5876,50.0000,50.0000,50.0000,50.0000,4.1932,3.7325,50.0000,50.0000,1.2000,1.0000,-1.0000
23.7616,-0.3639,19.4287,50.0000,50.0000,50.0000,50.0000,3.8063,4.0064,50.0000,50.0000,1.2000,1.0000,-1.0000
23.9849,-0.5286,18.2676,50.0000,50.0000,50.0000,7.2705,3.4975,4.3900,50.0000,50.0000,1.2000,1.0000,0.0000
24.0567,-0.5478,17.1058,50.0000,50.0000,50.0000,6.2806,3.3204,4.2644,50.0000,50.0000,1.0000,1.0000,0.0000
24.2220,-0.5669,15.9529,50.0000,50.0000,50.0000,5.7456,3.2241,4.2008,50.0000,50.0000,1.0000,1.0000,0.0000
24.2051,-0.5857,14.8164,50.0000,50.0000,50.0000,5.8387,3.3472,4.4081,50.0000,50.0000,1.0000,1.0000,0.0000
24.4602,-0.6196,13.6936,50.0000,50.0000,50.0000,5.6833,3.3802,4.5308,50.0000,50.0000,1.0000,1.0000,0.0000
24.7060,-0.6610,12.5845,50.0000,50.0000,50.0000,5.3701,3.3152,4.5107,50.0000,50.0000,1.0000,1.0000,0.0000
24.7934,-0.7117,11.4984,50.0000,50.0000,50.0000,4.9443,3.1585,4.3560,50.0000,50.0000,1.0000,1.0000,0.0000
24.7934,-0.7739,10.4538,50.0000,50.0000,50.0000,4.4068,2.9071,4.0621,50.0000,50.0000,0.9000,1.0000,0.0000
24.4451,-0.8459,9.4730,50.0000,50.0000,50.0000,4.2678,2.8674,4.0391,50.0000,50.0000,0.9000,1.0000,0.0000
24.2200,-0.9378,8.5733,50.0000,50.0000,50.0000,4.1397,2.8355,4.0347,50.0000,50.0000,0.8000,1.0000,0.0000
23.9214,0.0994,34.6897,50.0000,50.0000,50.0000,4.0313,2.8096,4.0367,50.0000,50.0000,0.8000,1.0000,0.0000
23.6801,0.1085,33.5214,50.0000,50.0000,50.0000,3.9449,2.7915,4.0450,50.0000,50.0000,0.8000,1.0000,0.0000
23.3932,0.1174,32.3666,50.0000,49.7644,50.0000,3.8604,2.7731,4.0566,50.0000,50.0000,0.8000,1.0000,0.0000
23.1232,0.1264,31.2253,50.0000,48.2695,50.0000,3.7960,2.7685,4.0834,50.0000,50.0000,0.8000,1.0000,0.0000
22.7091,0.1357,30.0985,50.0000,46.7975,50.0000,3.7455,2.7647,4.1093,50.0000,50.0000,0.7000,1.0000,0.0000
22.2308,0.1452,28.9955,50.0000,45.3481,33.8935,3.7074,2.7666,4.1422,45.5337,50.0000,0.7000,1.0000,0.0000
21.8044,0.1550,27.9169,50.0000,43.9292,23.0547,3.6658,2.7662,4.1772,41.0153,50.0000,0.7000,1.0000,0.0000
21.3619,0.1649,26.8609,50.0000,42.5453,19.3792,3.6429,2.7844,4.2327,37.6157,50.0000,0.7000,1.0000,0.0000
20.9576,0.1752,25.8268,50.0000,41.1720,17.0380,3.6305,2.8037,4.2900,34.9829,50.0000,0.7000,1.0000,0.0000
20.5056,0.1874,24.8157,50.0000,39.9916,15.8276,3.7110,2.8863,4.4400,33.0917,50.0000,0.7000,1.0000,0.0000
20.3131,0.1986,23.8243,50.0000,38.6651,14.5056,3.6783,2.8968,4.4848,31.2844,50.0000,0.7000,1.0000,0.0000
19.9553,0.2098,22.8468,50.0000,37.2754,13.3115,3.6245,2.8825,4.4943,29.7812,50.0000,0.8000,1.0000,0.0000
19.7347,0.2246,21.8862,50.0000,36.2289,12.9414,3.7511,3.0056,4.7037,28.7474,50.0000,0.8000,1.0000,0.0000
19.8200,0.2381,20.9345,50.0000,35.0365,12.3293,3.8131,3.0936,4.8657,27.7961,50.0000,0.8000,1.0000,0.0000
19.9008,0.2527,19.9819,50.0000,33.6129,11.4347,3.6940,3.0190,4.7883,26.5778,50.0000,0.8000,1.0000,0.0000
19.2730,0.2868,19.0395,50.0000,33.1888,11.6918,3.8952,3.1789,4.9719,25.2863,50.0000,0.8000,1.0000,0.0000
19.3852,0.3037,18.1197,50.0000,32.1997,11.6295,4.1420,3.4030,5.3378,25.0382,49.4706,0.8000,1.0000,0.0000
19.4913,0.3223,17.1998,50.0000,30.9889,11.1633,4.1588,3.4675,5.4766,24.4416,48.0408,0.9000,1.0000,0.0000
19.8039,0.3432,16.2776,50.0000,29.5155,10.3761,3.9961,3.3805,5.3777,23.5314,46.3881,0.9000,1.0000,0.0000
19.6666,0.3668,15.3483,48.1962,28.0005,9.5494,3.8170,3.2512,5.2368,22.6239,44.7119,0.9000,1.0000,0.0000
19.7556,0.3878,14.4373,46.3137,26.7350,9.3138,3.9152,3.4050,5.5540,22.5085,43.5196,0.9000,1.0000,0.0000
20.0546,0.4177,13.5300,44.3410,25.4681,8.9504,3.9251,3.4599,5.6736,22.0368,42.0219,0.9000,1.0000,0.0000
19.1954,0.4160,12.6379,42.4891,23.8141,8.8522,4.2672,3.9094,6.6151,23.2811,41.7354,0.8000,1.0000,0.0000
19.3104,0.4537,11.7861,41.0744,23.3395,9.3808,4.8147,4.4406,7.4639,23.5708,40.8007,0.8000,1.0000,0.0000
19.4194,0.4971,10.9469,39.4547,22.5400,9.4953,5.1105,4.7945,8.0169,23.5241,39.6154,0.8000,1.0000,0.0000
19.5226,0.5476,10.1254,37.6132,21.4795,9.2781,5.1979,4.9296,8.2868,23.1450,38.1917,0.8000,1.0000,0.0000
19.6203,0.6070,9.3283,35.5429,20.0983,8.7079,5.0196,4.8680,8.2459,22.4674,36.5013,0.8000,1.0000,0.0000
19.7128,0.6773,8.5646,33.2197,18.3984,7.8042,4.5905,4.5527,7.8811,21.4833,34.5667,0.8000,1.0000,0.0000
18.0017,-0.2118,44.9655,31.2568,17.1557,7.3887,4.4895,4.5227,7.9499,20.9495,33.0221,0.8000,1.0000,0.0000
18.1804,-0.2589,44.0710,29.8691,16.4321,7.8669,5.2290,5.4762,9.6682,22.3364,32.7750,0.8000,1.0000,0.0000
18.3498,-0.2627,43.1691,28.6693,16.1313,8.2795,5.7618,6.1284,10.5853,22.5507,31.8632,0.8000,1.0000,0.0000
18.5103,-0.2669,42.2606,27.2042,15.4696,8.2985,6.0324,6.5503,11.1912,22.4572,30.7096,0.8000,1.0000,0.0000
18.6624,-0.2714,41.3458,25.4658,14.4954,8.0244,6.0321,6.6849,11.4625,22.0549,29.2640,0.8000,1.0000,0.0000
18.8064,-0.2763,40.4255,23.4158,13.1547,7.3797,5.7452,6.5606,11.3807,21.3386,27.5589,0.8000,1.0000,0.0000
18.9428,-0.2814,39.4999,21.0026,11.4285,6.4196,5.1502,6.0958,10.8874,20.2793,25.5025,0.8000,1.0000,0.0000
18.0857,-0.3249,38.5961,19.2001,10.4554,6.2877,5.3632,6.6203,11.9138,20.4918,24.2949,0.8000,1.0000,0.0000
18.0580,-0.3425,37.7110,17.7185,9.8060,6.2108,5.5767,7.1250,12.6167,20.4022,23.0468,0.8000,1.0000,0.0000
17.6731,-0.3614,36.8314,16.4516,9.3657,6.3035,5.9316,7.8342,13.5554,20.4398,21.9492,0.8000,1.0000,0.0000
17.8649,-0.3875,35.9689,15.1986,8.9049,6.3769,6.3720,8.6761,14.5559,20.4920,20.8584,0.9000,1.0000,0.0000
18.2533,-0.3945,35.0979,13.7736,8.1957,6.1703,6.4248,9.0796,14.9862,20.0835,19.4952,0.9000,1.0000,0.0000
18.0293,-0.4255,34.2242,12.5213,7.7124,6.1380,6.8097,9.9316,15.9318,19.9872,18.2667,0.9000,1.0000,0.0000
18.0895,-0.4588,33.3578,11.4898,7.3700,6.2766,7.3968,11.0291,16.9849,19.9578,17.1381,0.9000,1.0000,0.0000
18.4623,-0.4677,32.4892,10.4274,6.9072,6.1511,7.6704,11.7841,17.6146,19.6074,15.9570,0.9000,1.0000,0.0000
18.3307,-0.5031,31.6239,9.5672,6.6559,6.3165,8.3632,13.0947,18.6468,19.4751,14.8816,0.9000,1.0000,0.0000
18.3428,-0.4889,30.7600,8.9039,6.3877,6.2788,8.7279,13.9476,19.3320,19.3532,14.1071,0.9000,1.0000,1.0000
18.5010,-0.3852,29.9009,8.7996,6.3044,6.1928,8.6933,14.2243,19.8120,19.7726,14.2243,1.0000,1.0000,1.0000
18.8016,-0.2694,29.0339,8.7288,6.1712,6.0162,8.4236,14.3465,20.2899,20.3588,14.5574,1.0000,1.0000,1.0000
18.9609,-0.1569,28.1573,8.7777,6.0891,5.8715,8.1764,14.4678,20.8716,21.1713,15.1104,1.0000,1.0000,1.0000
19.0529,-0.0379,27.2687,8.8400,5.9847,5.6880,7.8255,14.3630,21.3881,22.1851,15.9208,1.0000,1.0000,1.0000
19.2588,-0.0162,26.3707,8.4130,5.7241,5.5690,7.9450,15.1445,22.5887,22.8880,15.7706,1.0000,1.0000,0.0000
19.3478,-0.0425,25.4605,7.7641,5.4176,5.5431,8.3723,16.6034,24.1240,23.3142,15.0662,1.0000,1.0000,0.0000
19.1221,-0.0628,24.5401,7.2919,5.2504,5.6118,8.9448,18.1731,25.7142,23.8397,14.5052,1.2000,1.0000,0.0000
19.5433,-0.0892,23.6242,6.9105,5.1350,5.7490,9.6449,19.9436,27.3757,24.2826,13.9114,1.2000,1.0000,0.0000
19.9510,-0.1032,22.6885,6.2281,4.7047,5.5096,9.8699,21.1944,28.6576,24.4617,12.9844,1.2000,1.0000,1.0000
19.6407,0.0155,21.7498,6.3867,4.5806,5.1798,9.0957,20.5138,29.5626,26.4803,14.5115,1.2000,1.0000,1.0000
19.5938,0.1378,20.8132,6.7389,4.5006,4.8731,8.3850,19.4282,30.3144,28.7827,16.5681,1.2000,1.0000,1.0000
19.4847,0.2605,19.8729,7.2263,4.4602,4.5923,7.6363,18.0246,30.8696,31.2118,18.9497,1.2000,1.0000,1.0000
19.1803,0.3840,18.9313,7.9808,4.4910,4.3783,7.0140,16.5669,31.2913,33.6687,21.6356,1.2000,1.0000,1.0000
19.3174,0.5075,17.9944,8.9279,4.5350,4.1510,6.3547,15.0889,31.3201,35.8614,24.3079,1.2000,1.0000,1.0000
17.0331,0.6266,17.0508,10.7280,4.9679,4.2923,6.2166,14.2546,31.3012,37.8577,27.2928,1.0000,1.0000,1.0000
17.2391,0.6274,16.2013,11.9380,5.7964,5.1415,7.5446,16.3220,33.8553,40.0403,28.6883,1.0000,1.0000,0.0000
17.4945,0.6213,15.3351,12.4654,6.2519,5.6968,8.5724,18.1340,36.2408,41.8741,29.5078,1.0000,1.0000,0.0000
17.7891,0.6179,14.4517,12.5710,6.4137,5.9785,9.2848,19.6329,38.3363,43.4078,29.9722,1.0000,1.0000,0.0000
18.1010,0.6617,13.5515,13.0495,6.4548,5.9512,9.3002,20.0303,39.3815,44.7933,30.9940,1.0000,1.0000,1.0000
18.3355,0.7993,12.6374,15.1025,6.5700,5.6040,8.2547,18.4815,37.9702,45.8265,33.6972,1.0000,1.0000,1.0000
18.4790,0.9434,11.7171,17.4325,6.5609,5.1271,7.0302,16.5500,35.3076,46.3416,36.5394,1.0000,1.0000,1.0000
18.5324,1.0950,10.8001,19.8283,6.4310,4.5384,5.7521,14.0102,32.0419,46.6023,39.5790,1.0000,1.0000,1.0000
18.4521,1.2554,9.8977,22.0120,6.1287,3.8463,4.4867,10.8057,28.6867,46.6571,42.6570,0.9000,1.0000,1.0000
16.6590,1.4117,9.0270,24.1938,6.0338,3.3478,3.6209,8.1911,26.0970,46.6682,45.3470,0.9000,1.0000,1.0000
16.5472,1.4727,8.2765,24.2926,5.9839,3.3116,3.5761,8.2515,27.0020,47.8392,46.1213,0.9000,1.0000,0.0000
15.7754,0.1746,42.1131,23.5345,5.7741,3.2861,3.6401,8.8675,28.7702,49.1803,46.1130,0.8000,1.0000,0.0000
15.7109,0.1473,41.4933,22.8493,5.6776,3.3465,3.8095,9.7929,30.7055,50.0000,45.9488,0.8000,1.0000,0.0000
15.6950,0.1360,40.8551,22.2381,5.4450,3.2552,3.7488,10.0658,31.9709,50.0000,45.8556,0.8000,1.0000,0.0000
15.2652,0.1251,40.1985,21.4715,5.1274,3.0952,3.6170,10.1715,33.1244,50.0000,45.5555,0.8000,1.0000,0.0000
15.1180,0.0879,39.5424,20.1103,4.8640,3.0727,3.7021,11.2923,35.2253,50.0000,44.3611,0.8000,1.0000,0.0000
14.8391,0.0714,38.8763,19.4266,4.7777,3.0734,3.7736,12.0718,36.7520,50.0000,43.7675,0.8000,1.0000,0.0000
15.0428,0.0520,38.2056,18.5629,4.6771,3.0709,3.8472,12.9905,38.3554,50.0000,42.9189,0.8000,1.0000,0.0000
14.9337,0.0325,37.5190,17.5713,4.4779,3.0097,3.8472,13.8292,39.8871,50.0000,41.8672,0.8000,1.0000,0.0000
14.8530,0.0079,36.8294,16.6403,4.4064,3.0493,4.0028,15.2576,41.7037,50.0000,40.6337,0.8000,1.0000,0.0000
15.1270,0.0004,36.1298,15.9107,4.2727,2.9866,3.9583,15.7871,42.8529,50.0000,39.8551,0.8000,1.0000,0.0000
14.6758,-0.0407,35.4322,14.9800,4.3632,3.1915,4.4014,18.7092,45.4109,50.0000,37.9891,0.8000,1.0000,0.0000
14.9964,-0.0474,34.7269,14.5594,4.3909,3.2410,4.5126,19.6763,46.6427,50.0000,37.2570,0.8000,1.0000,0.0000
15.3059,-0.0541,34.0030,13.6741,4.1443,3.1055,4.3815,20.1563,47.6701,50.0000,36.2274,0.8000,1.0000,0.0000
14.8591,-0.0910,33.2691,12.2899,3.9627,3.0847,4.5248,22.6328,49.8496,50.0000,34.0598,0.8000,1.0000,0.0000
15.1974,-0.1074,32.5432,11.6304,3.9110,3.1019,4.6459,24.2618,50.0000,50.0000,32.7703,0.8000,1.0000,0.0000
15.1492,-0.1325,31.8052,10.7532,3.7932,3.0968,4.7808,26.3636,50.0000,50.0000,31.0946,0.8000,1.0000,0.0000
15.1587,-0.1518,31.0665,10.1763,3.7766,3.1381,4.9811,28.3198,50.0000,50.0000,29.7211,0.8000,1.0000,0.0000
15.2617,-0.1685,30.3247,9.6567,3.7365,3.1750,5.1503,30.1394,50.0000,50.0000,28.4441,0.8000,1.0000,0.0000
15.2822,-0.1902,29.5791,9.1560,3.7394,3.2470,5.4245,32.2808,50.0000,50.0000,27.0400,0.8000,1.0000,0.0000
14.3509,-0.2151,28.8450,9.3787,4.1286,3.6586,6.2605,35.2515,50.0000,50.0000,26.0728,0.8000,1.0000,1.0000
14.7308,-0.1354,28.1344,11.2527,4.8628,4.0749,6.3562,32.6498,50.0000,50.0000,28.7969,0.8000,1.0000,1.0000
15.0807,-0.0536,27.4054,12.6779,5.4386,4.3178,6.2174,28.2274,50.0000,50.0000,31.7686,0.8000,1.0000,0.0000
15.4089,-0.0596,26.6586,12.2709,5.4607,4.3905,6.3841,29.3574,50.0000,50.0000,30.7820,0.8000,1.0000,0.0000
15.7212,-0.0658,25.8951,11.4486,5.2041,4.2625,6.3025,29.9930,50.0000,50.0000,29.4770,0.8000,1.0000,0.0000
16.0180,-0.0721,25.1156,10.2306,4.6830,3.9058,5.9586,30.0967,50.0000,50.0000,27.8234,0.8000,1.0000,0.0000
16.3001,-0.0787,24.3213,8.6269,3.8854,3.3576,5.3051,29.6979,50.0000,50.0000,25.8000,0.8000,1.0000,0.0000
15.2018,-0.1719,23.5536,7.7725,3.9732,3.6764,6.3876,38.5774,50.0000,50.0000,21.8629,0.8000,1.0000,0.0000
15.5375,-0.1780,22.7959,7.5181,3.9949,3.7781,6.6509,40.0180,50.0000,50.0000,20.9458,0.8000,1.0000,0.0000
15.1982,-0.2103,22.0319,7.2378,4.0909,3.9875,7.2975,43.2890,50.0000,50.0000,19.3683,0.8000,1.0000,0.0000
15.5337,-0.2169,21.2750,7.0662,4.1439,4.1287,7.6158,44.7397,50.0000,50.0000,18.4976,0.8000,1.0000,0.0000
15.8509,-0.2243,20.5032,6.4894,3.9332,4.0060,7.6309,45.7882,50.0000,50.0000,17.3006,0.8000,1.0000,0.0000
15.4568,-0.2663,19.7361,6.2129,3.9788,4.2452,8.4788,49.0978,50.0000,50.0000,15.6861,0.8000,1.0000,0.0000
15.1853,-0.3016,18.9794,6.1942,4.2288,4.6575,9.5087,50.0000,50.0000,50.0000,14.5745,0.8000,1.0000,0.0000
15.5196,-0.2501,18.2278,6.4160,4.4007,4.7766,9.2032,50.0000,50.0000,50.0000,15.2794,0.8000,1.0000,1.0000
15.8369,-0.1677,17.4621,6.4296,4.2892,4.5297,8.2821,45.3083,50.0000,50.0000,16.5265,0.8000,1.0000,1.0000
15.4873,-0.1066,16.6963,6.5931,4.3906,4.5693,7.9627,39.1775,50.0000,50.0000,17.8466,0.8000,1.0000,1.0000
7.3400,-0.2174,16.0716,7.3202,5.6440,6.1828,10.8989,50.0000,50.0000,50.0000,15.7573,0.8000,1.0000,1.0000
7.9461,-0.1653,15.7164,8.9884,7.3824,7.8496,12.2913,50.0000,50.0000,50.0000,18.1470,0.8000,1.0000,1.0000
8.5799,-0.1104,15.3237,10.1486,8.8706,9.2479,13.2165,50.0000,50.0000,50.0000,20.2976,0.8000,1.0000,1.0000
9.2206,-0.0521,14.8949,10.9034,9.9311,10.3903,13.8297,48.7979,50.0000,50.0000,22.3985,0.8000,1.0000,1.0000
9.7296,0.0074,14.4327,11.3254,10.4544,11.2818,14.1497,44.0522,50.0000,50.0000,24.4899,0.7000,1.0000,1.0000
10.1634,0.0652,13.9462,11.4179,10.5136,11.8122,14.2634,39.6259,50.0000,50.0000,26.5058,0.7000,1.0000,1.0000
10.5799,0.1255,13.4378,11.2536,10.0923,11.8515,14.1391,35.4514,50.0000,50.0000,28.7319,0.7000,1.0000,1.0000
10.9755,0.1886,12.9093,10.8438,9.2902,11.3320,13.7532,31.7000,50.0000,50.0000,31.3217,0.7000,1.0000,1.0000
11.3479,0.2547,12.3624,10.1748,8.2558,10.1805,13.0406,28.3239,50.0000,50.0000,34.4490,0.7000,1.0000,1.0000
11.6955,0.3242,11.7993,9.2870,6.9645,8.4582,11.9582,25.2214,50.0000,50.0000,38.3017,0.7000,1.0000,1.0000
12.0196,0.3565,11.2222,7.7650,5.5230,6.6041,10.5865,23.7373,50.0000,50.0000,36.4951,0.7000,1.0000,0.0000
12.3257,0.3709,10.6329,5.7583,3.8492,4.5406,8.7425,22.7376,50.0000,50.0000,31.0665,0.7000,1.0000,0.0000
10.6762,0.2987,10.1064,5.4186,4.0531,5.2939,10.4879,28.1324,50.0000,50.0000,21.5618,0.7000,1.0000,0.0000
10.7839,0.3021,9.6016,5.2518,4.0783,5.5243,11.2952,30.1174,50.0000,50.0000,19.6223,0.7000,1.0000,0.0000
10.8240,0.3050,9.0951,5.0939,4.0862,5.8510,12.2649,32.3982,50.0000,50.0000,17.7275,0.7000,1.0000,0.0000
10.9088,0.3215,8.5879,4.9446,4.0719,6.0964,13.0686,34.0157,50.0000,50.0000,16.5510,0.7000,1.0000,0.0000
10.9320,0.3386,8.0812,4.7779,4.0678,6.3172,13.9160,35.8589,50.0000,50.0000,15.3718,0.7000,1.0000,0.0000
10.9256,-0.3144,37.8695,4.6110,4.0055,6.5735,14.8346,37.7371,50.0000,50.0000,14.2196,0.7000,1.0000,0.0000
11.0647,-0.3262,37.3278,4.4871,3.9875,6.9263,15.7862,39.6915,50.0000,50.0000,13.2564,0.7000,1.0000,0.0000
11.1189,-0.3375,36.7846,4.3779,3.9823,7.2287,16.7649,41.6723,50.0000,50.0000,12.3827,0.7000,1.0000,0.0000
11.1749,-0.3490,36.2397,4.2457,3.9658,7.6367,17.8004,43.7332,50.0000,50.0000,11.5377,0.7000,1.0000,0.0000
11.1752,-0.3625,35.6952,4.1473,3.9680,8.2004,18.8506,46.1155,50.0000,50.0000,10.8125,0.7000,1.0000,0.0000
11.2201,-0.3744,35.1505,4.0531,3.9682,8.7542,19.9737,48.4304,50.0000,50.0000,10.1604,0.7000,1.0000,0.0000
11.2938,-0.3491,34.6063,4.0353,3.9120,8.7992,20.7996,46.7436,50.0000,50.0000,10.5479,0.7000,1.0000,1.0000
11.2674,-0.3071,34.0631,4.0681,3.8503,8.4358,21.7116,43.8078,50.0000,50.0000,11.6354,0.7000,1.0000,1.0000
11.2904,-0.2571,33.5178,4.0976,3.7576,7.9079,22.8008,40.8450,50.0000,50.0000,13.3900,0.7000,1.0000,1.0000
11.3314,-0.2098,32.9709,4.1389,3.6748,7.3394,24.4068,38.7033,50.0000,50.0000,15.8990,0.7000,1.0000,1.0000
11.3234,-0.1639,32.4221,4.1876,3.5948,6.8314,26.9766,37.1282,50.0000,50.0000,20.1585,0.7000,1.0000,1.0000
11.2354,-0.1360,31.8718,4.2087,3.5542,6.6479,30.4709,36.7156,50.0000,50.0000,25.0720,0.8000,1.0000,0.0000
11.5351,-0.1449,31.3167,4.1132,3.5318,6.8559,33.0464,37.9878,50.0000,50.0000,22.9487,0.8000,1.0000,0.0000
11.7014,-0.1560,30.7499,4.0302,3.5121,7.1053,35.6029,39.4210,50.0000,50.0000,20.6994,0.8000,1.0000,0.0000
11.8968,-0.1685,30.1740,3.9506,3.4993,7.4905,38.0846,40.9879,50.0000,50.0000,18.6187,0.8000,1.0000,0.0000
12.0704,-0.1801,29.5889,3.8779,3.4959,7.8553,40.6713,42.5616,50.0000,50.0000,17.0247,0.8000,1.0000,1.0000
12.1605,-0.1194,28.9924,3.9734,3.4171,6.8197,43.2536,40.6740,50.0000,50.0000,50.0000,0.8000,1.0000,1.0000
12.3583,-0.0594,28.3902,4.1075,3.3408,6.1244,43.4832,39.4703,50.0000,50.0000,50.0000,0.8000,1.0000,1.0000
12.5014,0.0028,27.7785,4.2662,3.2765,5.5148,43.9142,38.7311,50.0000,50.0000,50.0000,0.8000,1.0000,1.0000
12.5970,0.0661,27.1578,4.4787,3.2398,5.0318,44.5663,38.5047,50.0000,50.0000,50.0000,0.9000,1.0000,1.0000
12.7015,0.1353,26.5271,4.8087,3.2329,4.6464,45.5068,38.7942,50.0000,50.0000,50.0000,0.9000,1.0000,1.0000
13.2938,0.2127,25.8833,5.2247,3.2046,4.2482,46.8523,39.7756,50.0000,50.0000,50.0000,0.9000,1.0000,1.0000
13.3486,0.2580,25.2199,5.5312,3.1950,4.0550,48.0421,41.4576,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
13.5679,0.2481,24.5453,5.4054,3.1693,4.0646,48.4247,42.8133,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
13.9623,0.2384,23.8550,5.2914,3.1438,4.0842,48.8299,44.1811,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
14.3707,0.2301,23.1438,5.1890,3.1188,4.0904,49.2747,45.5732,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
14.7558,0.2217,22.4126,5.0950,3.0962,4.0978,49.7333,46.9612,50.0000,50.0000,50.0000,1.0000,1.0000,0.0000
15.0913,0.2121,21.6699,5.1619,3.1753,4.2596,50.0000,48.4534,50.0000,50.0000,50.0000,1.0000,1.0000,-1.0000
15.8129,0.1019,20.8997,4.3367,3.0420,4.6023,49.5376,49.7850,50.0000,50.0000,50.0000,1.0000,1.0000,-1.0000
15.6722,-0.0299,20.1102,3.8724,3.1103,5.6834,49.4878,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,-1.0000
16.3471,-0.1520,19.3113,3.5040,3.1560,7.4708,50.0000,50.0000,50.0000,50.0000,50.0000,1.0000,1.0000,-1.0000
16.3803,-0.2845,18.4923,3.2855,3.3300,50.0000,50.0000,50.0000,50.0000,50.0000,9.9049,1.0000,1.0000,-1.0000
16.5130,-0.4148,17.6642,3.1463,3.5838,50.0000,50.0000,50.0000,50.0000,50.0000,6.7309,1.2000,1.0000,-1.0000
16.5610,-0.5462,16.8306,3.0705,3.9604,50.0000,50.0000,50.0000,50.0000,50.0000,5.3103,1.2000,1.0000,-1.0000
16.3724,-0.5979,15.9960,3.1122,4.2179,50.0000,50.0000,50.0000,50.0000,50.0000,5.0674,1.2000,1.0000,0.0000
16.7813,-0.6090,15.1674,3.1098,4.2324,50.0000,50.0000,50.0000,50.0000,50.0000,5.0718,1.2000,1.0000,0.0000
16.6383,-0.6291,14.3298,3.0968,4.2548,50.0000,50.0000,50.0000,50.0000,50.0000,5.0010,1.2000,1.0000,0.0000
16.7623,-0.6504,13.5041,3.1592,4.3780,50.0000,50.0000,50.0000,50.0000,50.0000,5.0821,1.2000,1.0000,0.0000
16.7850,-0.6690,12.6770,3.1835,4.4226,50.0000,50.0000,50.0000,50.0000,50.0000,5.1357,1.2000,1.0000,0.0000
16.8607,-0.6935,11.8562,3.2341,4.5000,50.0000,50.0000,50.0000,50.0000,50.0000,5.2573,1.2000,1.0000,0.0000
16.9086,-0.7203,11.0421,3.2996,4.6095,50.0000,50.0000,50.0000,50.0000,50.0000,5.3865,1.2000,1.0000,0.0000
17.0886,-0.7527,10.2372,3.3437,4.6599,50.0000,50.0000,50.0000,50.0000,50.0000,5.5440,1.2000,1.0000,0.0000
17.2264,-0.7929,9.4456,3.3999,4.7624,50.0000,50.0000,50.0000,50.0000,50.0000,5.7181,1.2000,1.0000,0.0000
17.3391,-0.8426,8.6723,3.4981,4.8785,50.0000,50.0000,50.0000,50.0000,50.0000,5.9496,1.0000,1.0000,0.0000
17.5687,-0.1360,37.5410,3.6734,5.1506,50.0000,50.0000,50.0000,50.0000,50.0000,6.4459,1.0000,1.0000,0.0000
17.7600,-0.1321,36.6597,3.6852,5.1370,50.0000,50.0000,50.0000,50.0000,50.0000,6.6576,1.0000,1.0000,0.0000
18.0629,-0.1367,35.7692,3.8095,5.3316,50.0000,50.0000,50.0000,50.0000,50.0000,7.1435,1.0000,1.0000,0.0000
18.1786,-0.1372,34.8651,3.9541,5.5417,50.0000,50.0000,50.0000,50.0000,50.0000,7.8357,1.0000,1.0000,0.0000
18.4612,-0.1409,33.9540,4.2145,5.9075,50.0000,50.0000,50.0000,50.0000,50.0000,9.2911,1.0000,1.0000,0.0000
18.4889,-0.1382,33.0216,4.3244,6.0300,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
18.5736,-0.1433,32.0910,4.5108,6.3948,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
18.5738,-0.1498,31.1617,4.9786,7.1720,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
18.9067,-0.1480,30.2232,5.2140,7.4321,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
18.7801,-0.1516,29.2788,5.6288,8.2043,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
18.7939,-0.1538,28.3325,6.1706,10.1547,50.0000,50.0000,50.0000,50.0000,50.0000,50.0000,0.9000,1.0000,0.0000
